id,title,overview,popularity,poster,genre_ids,vote_avg
1299485,Får de komma igen? Om nyfascistica tendenser i Västtyskland,Documentary about the return of fascism in Western Germany.,26.8855,,[99],0.0
657323,Cinema of Decay: The Films of Bill Morrison,"This documentary focuses on the artistry of director Bill Morrison, who leverages decaying film stock from years past to tell new stories that are relevant to today's audiences. The decaying film lends brilliant visuals which add to Morrison's concept of storytelling.",26.8769,/qI32W37FDoHFBloU9U5q5eM7nlr.jpg,[99],7.0
82216,Les cigognes n'en font qu'à leur tête,"Married to Jeremie, Marie wants desperately to have a child. She has a 20 year old daughter from a former marriage with the police commissioner. When the gynecologist confirms they are unable to conceive a child together, they opt for adoption. However, it is a very lengthy and difficult process. When her daughter meets Joanna, a pregnant teenager willing to give up her child for adoption, Marie is thrilled. And so Joanna moves in...",26.864,/bROEvvMrQTwV8g8P1L1YxrEmBGn.jpg,"[35, 18]",5.2
524047,Greenland,"John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled, the Garritys experience the best and worst in humanity. As the countdown to the global apocalypse approaches zero, their incredible trek culminates in a desperate and last-minute flight to a possible safe haven.",26.8541,/bNo2mcvSwIvnx8K6y1euAc1TLVq.jpg,"[28, 12, 53, 878]",7.123
1100854,10 Reasons Why Men Cheat,"In the wake of a wedding catastrophe, three couples discover the meaning of commitment, while discussing what women want to know most of all when it comes to men and relationships.",26.8459,/cRxifWz5CDpBIFkfWEmFjyAPS1b.jpg,"[35, 10749]",1.5
252750,It's Gonna Get Worse,"""Sex, drugs and rock and roll"", not in the West but in a Communist police state - Soviet-occupied Czechoslovakia of the 1970s . Anti-hero Olin, 21, has just left a mental hospital, after having slashed his wrists to dodge military service. His prominence in the underground scene of youthful revolt makes him an increasing target for the forces of order. Eventually he is on the run, determined to cross the frontier to the ""West"" he dreams of.",26.8393,/511I4b3kfSOJSKg9JVGforJ2Z6w.jpg,[18],4.188
453789,Wong Fei Hung Series : The Final Victory,"In late Qing, restless and upheavals occurred everywhere in China. So Hat Yee, the leader of a patriotic society, together with the sup-porters started to initiate a revolution against the corrupt and dictatorial government. Unfortunately, the wicked governor, Lee Chun destroyed their apple cart. He manipulated Man King Long as a spy to lure the revolutaries into a lethal trap. In such an zero hour, Wong Fei Hung and the other revolutaries had no alternative, but only fought to the death. Could these righteousness fighters get the final victory?",26.8291,/jKwg82xMObqJ1ZJG3yjFA6fMqUR.jpg,"[18, 28]",0.0
1116984,All You Need Is Death,"A young couple who collect rare folk ballads discover the dark side of love when they surreptitiously record and translate an ancient, taboo folk song from the deep, forgotten past.",25.6431,/yiEkGNiXPKgyRGyqy3MfCVEoRx1.jpg,[27],5.174
403210,El que con niños se acuesta...,"Chón is rejected by his girlfriend Rosario's parents, so they both escape to the capital in search of his friend Manny, a millionaire philanthropist, who helps him but makes him adopt four children from his orphanage.",24.7448,/pJny4UxAoMMstXFD14t9NbfLTc5.jpg,"[10749, 35, 18]",6.0
804210,Three Men Named Mantas,,23.7273,,[10749],0.0
938998,"Delphine Seyrig, portrait d'une comète","Delphine Seyrig, an extraordinary woman and actress, died on October 15, 1990. From ""Last Year at Marienbad"" by Alain Resnais to ""India Song"" by Marguerite Duras, she played in 34 films for cinema, 13 films for television and 33 plays. Jacqueline Veuve, filmmaker and friend of Delphine Seyrig, wanted to break the silence that has fallen on her memory by making a documentary that traces with emotion and subjectivity the life of the mythical actress, the fierce feminist but also the simple friend.",21.9467,/1Y6lrbM2YlCuIAAXT1divHY1t7T.jpg,[99],8.0
1246197,A New Approach to Hong Kong,"A look at British involvement in the construction of the new double-track railway from Kowloon, on Hong Kong's harbour, to the Chinese border.",22.5968,/s9EavRWO5nRw67PMOIanbFKeyWx.jpg,[99],0.0
912828,Te Prego Lá Fora,"Everyone knows that being a teenager is not easy, especially when you are a demigod with unlimited powers and risking being crucified at any moment, this is the life of Jesus Christ in his new school.",21.4106,/k06TIjqtbwplF2Q0EIHT229qUvC.jpg,"[16, 35]",5.4
236856,The Price of Victory,"U.S. Vice-President Henry Wallace narrates a patriotic, propaganda short designed to boost morale in the the early days of World War II.",23.689,/lMsxtlWlIH5ZASXBMh1Y5XW8DEy.jpg,[99],6.0
726953,Return To Splatter Farm,"Thirty years after the infamous 'Death Farm' murders in rural Pennsylvania, serial killing is in season once more. A young woman and her friends descend upon the farm to party after discovering that she has inherited the land. But soon after, the strange occurrences and brutal murders begin again. The shocking sequel to the 1987 SOV cult classic SPLATTER FARM.",25.9674,/6f5vKJPwMmYkXX8XHNhHM9kiSMg.jpg,[27],3.5
13306,The Farmer's Clever Daughter,"A farmer receives land from the king and discovers a buried golden mortar. He decides to give it to the king out of gratitude, but his clever daughter warns him that the king will surely want him to bring a corresponding pestle as well. When the king throws the farmer into jail for fraud, he bemoans the fact that he did not listen to his daughter.",23.8983,/gIUjXvHU1mgCVWZFWSVRNmVdV0L.jpg,"[10751, 35]",4.5
274439,"Paraíba, Vida e Morte de um Bandido","True story of a famous and violent Brazilian outlaw nicknamed ""Paraíba"". After being shot, Paraíba tries to hide inside a church, where he starts remembering episodes of his criminal life.",26.4887,/mDDwbLae7xEfnoMEgArPuCTAn5V.jpg,"[80, 18]",5.5
419765,"La selva está loca, loca, loca...",,24.544,/ibU4kYg9I1HPyemWfw9os3l9AfR.jpg,[35],0.0
503448,"Zorro, the Navarra Marquis",Zorro fights Napoleon's army to help the King of Spain.,23.0773,/h3GW3GVMRMDZIve9Cij08DrhfHa.jpg,"[12, 35, 36]",0.0
839163,Wong Fei-Hung and the Lantern Festival Disturbance,Wong Fei-Hung and the Lantern Festival Disturbance is a 1956 Wong Fei-Hung movie directed by Wu Pang.,21.9622,/3qB42plPEbM3qXHwr4tIv7ZpIaf.jpg,[28],0.0
197588,The War of 33: Letters from Beirut,"The War of 33 is an intimate, personal and powerful telling of the story of the 2006 war in Lebanon. A series of letters written by Hanady Salman--a mother living through the war in Beirut--carve a narrative arc through the intense and haunting images of conflict. She tells the stories of her family and the people she lives the war with--the refugees, the wounded, and the everyday Lebanese, struggling to maintain their sanity and their humanity during a time of war.",21.3966,/ioyy13UmDH8p1GLrDjtkCZa8ABx.jpg,[99],0.0
606352,Die Bestatterin – Der Tod zahlt alle Schulden,"Behind supposedly natural deaths, young mortician Lisa Taubenbaum discovers murders and turns the whole town against her. When an inspector from Stuttgart arrives, the investigation begins and Lisa gets heavily involved.",21.8458,/1oz1EPA6K4EqvlvDvlZwnTNT2rY.jpg,"[80, 35]",5.6
236859,We Refuse to Die,1942 Oscar nominated documentary,24.1357,/53ABxyPnrNU8uYn6HYrYmwMUJEa.jpg,[],7.0
351933,Legend of the Shadowy Ninja: The Ninja Dragon,"The secretive realm of the world's deadliest ninja warriors is thrown into chaos as one by one, ninja clan leaders are brutally assassinated! What fiendish foe has the power to kill the most dangerous men in the world? To avenge their dead leader, three ninjas must face this hidden enemy. They'll need all their stealth and ninja trickery to survive!",26.3631,/8OJDx7IIOg5sl1aR9PuigbVgInP.jpg,"[27, 28, 878]",6.0
564205,Merciless Blade Part 3,The final film in the 1953 trilogy based on the long novel series The Great Bodhisattva Pass.,26.3412,/k7jiNeQtnJzEQFPku84h2fNs9JW.jpg,"[36, 18, 28]",0.0
10977,Zur Hölle mit den Paukern,"Pepe Nietnagel and his fellow students of the Mommsen school come up with all kinds of ideas to get out of doing any actual school work. This includes  simulating suicides, setting off the air-raid sirens and abusing the school director's new broadcasting system. They succeed in sending their teacher to a sanatorium and get a replacement that turns out to not be so bad after all.",22.1952,/zQTyFuNYJWr6Lu2VFZKxWwCG2sj.jpg,[35],5.929
441576,Great Bodhisattva Pass 2,The sequel to the 1935 film Great Bodhisattva Pass,21.8203,,[],0.0
198100,Vorzimmer zur Hölle III - Plötzlich Boss,,26.2873,/hC405ZadQsPX1GdrG5tsvxIrB9V.jpg,"[10749, 35]",5.2
278075,Da-Yu: The Touch of Fate,"Da Yu, a 15-year-old boy, wanders aimlessly in the lonely city.",26.2796,/sCN0I5Nt04umYNPXha8evk2m4B1.jpg,[18],5.0
466553,Sex Variation,Documentary,26.17,/9IbPucSeotit2eYxu0U2NCVTIjQ.jpg,[99],2.0
372882,Perpétuo Contra o Esquadrão da Morte,"Inspired by the life of one of the most famous policemen in the history of Brazil: detective Perpétuo de Freitas, immortalized in the annals of Brazilian criminal history for relentlessly pursuing and without the slightest assistance of the Rio police force one of the most wanted criminals in the country.",26.1614,/uIPSle6vGHa2e9b91hkpgg4Rqkb.jpg,"[18, 80]",0.0
1272837,28 Years Later: The Bone Temple,Dr. Kelson finds himself in a shocking new relationship - with consequences that could change the world as they know it - and Spike's encounter with Jimmy Crystal becomes a nightmare he can't escape.,26.1429,/kK1BGkG3KAvWB0WMV1DfOx9yTMZ.jpg,"[27, 53, 878]",8.8
111493,R2 y el caso del cadáver sin cabeza,"R2 is going through hard times: his past failures have earned the anger of the Chief Inspector. He finds consolation visiting Didi's bar to cheer listening to music, especially blues. In addition, the Chief Inspector is jealous since he knows that R2 receives letters from the Palacio de la Zarzuela. Aided by his trusty and faithful Inspector Cardenas,he tries to solve all the cases that are presented, using methods rather unorthodox, including the use of disguises. One day, he decides to solve a very interesting case: the blackmail to a rich businessman who is threatened by the kidnapping of his young wife.",26.1402,/zbwgy86SuEOnOlbkTmKEpPSvmgx.jpg,[35],0.0
1452627,How Not to Succeed in Business,Animated satire of business practices,26.0966,,[],0.0
258966,Nós Por Cá Todos Bem,"In his childhood haunts, in the village of Várzea dos Amarelos, the filmmaker films peasant life with its seasonal and daily rituals: a festive meal, the slaughter of a pig, bread-making. The film slides into imagination and blends with fiction: memories and dreams, imagination and reality intermingle in this work full of enthusiasm that has an enormous freedom of form and a zest for life and discovery of the world. With a strong documentary element, it mixes professional actors with the inhabitants of a small village, telling the story of a small film crew in a village living day to day.",26.0899,/ufcedOEicP6KlBdf01gqEEhZOQH.jpg,[18],6.0
460132,El caso del procurador enamorado,"Salamanca, 1973. A congressman in love with his daughter's teacher hires an assassin to kill his wife.",26.081,/3SM9uXx1TjvAOked0588pQhFQ06.jpg,[80],3.25
117816,Maicching Machiko Teacher - Go!Go! visit a pupil's home,Based on the Maicching Machiko-sensei Manga.,26.0713,/iL9kTpGx0AxRfSimolS9KI6Ra3H.jpg,[35],0.0
741880,Glimpses from a Visit to Orkney in Summer 1995,"In Aurand’s signature diaristic form, roses in bloom, farm animals, Orkney landscapes, and scenes of the late filmmaker Margaret Tait having tea are rendered through expressive Bolex movements as well as the director’s active camera, and punctuated by abstract swaths of saturated and shifting colors. The film is an homage to Tait, whom Aurand visited in Orkney.",26.0424,/yS39v2Z9gYtCL6gvluFOoCwMS0b.jpg,[99],0.0
414494,Packed in the Boot,"An adventure story for children set in New Zealand and told in eight sequential episodes. 5 of 8: The escaped criminals drive away from Wellington in a stolen car. However, Johnny and Rangi are hidden in the boot.",26.0193,,[],0.0
336700,More Than Anything in the World,"The relationship between beautiful Emilia (Elizabeth Cervantes) and her imaginative young daughter, Alicia, is tested in this understated Mexican drama. Disoriented after moving to a new apartment and left to herself when her mother starts bringing men home, Alicia takes refuge in dreams that soon become nightmares, especially after she begins to fear that her mom has become possessed by the vampirish man next door. With a keen eye for the rhythms and struggles of contemporary Mexican family life, this film illuminates the secret worlds of lonely children while never straying from its true subject: the uncommon love between a single mother and her child.",25.998,/2MQIf13tV3KrdY8MfsB7XkuZ3Od.jpg,"[18, 14]",6.4
1451414,"Churchill: Winning the War, Losing the Peace","Just weeks after VE day, Winston Churchill found himself in new battle: to be reelected Prime Minister. Confident of his victory after leading through WWII, he never expected his countrymen to turn so vehemently on their Great British Bulldog",25.9841,/4TbPICGqWPJF48boBVtcLR2E4Zx.jpg,[99],10.0
48299,New Tales of the Flying Fox,"In the great tradition of Hsu Tseng Hung's The Silver Fox and Chang cheh's Lengend of the Fox comes this exciting adventure, where the only thing between all the clan leaders and certain death is one young woman.",25.9547,/yGQ7aqT5x3RcxVXRuNgUQX8PCH5.jpg,[28],7.7
552524,Lilo & Stitch,The wildly funny and touching story of a lonely Hawaiian girl and the fugitive alien who helps to mend her broken family.,25.9265,/ckQzKpQJO4ZQDCN5evdpKcfm7Ys.jpg,"[10751, 878, 35]",7.24
185600,A Pure Spirit,"On a wintery January afternoon, a girl walks in a park by herself. As groups of boys play football, she strolls about, observing the activities of her fellow park-goers.",25.9201,/wZARAOpdpwz6PZz2RQmBnYQ5EnT.jpg,[18],5.0
1290190,Lokah Chapter 1: Chandra,"The story follows Chandra , a mysterious, goth-influenced woman who has just moved to Bangalore and begins working night shifts at a café. Across the road from her apartment live Sunny and Venu, two aimless bachelors. Sunny becomes infatuated with Chandra, observing her odd routines, strange visitors, and reclusive nature. Their dynamic changes when Sunny gets a glimpse of Chandra in her act.",25.8811,/nRn6is4m5sikO1rSoCoRT2rYtXB.jpg,"[28, 12, 14]",7.4
962920,The Photographer: Murder in Pinamar,"The murder of photographer José Luis Cabezas in the summer of 1997 deeply shakes Argentina, and ends up revealing a mafia scheme in which the political and economic powers  appear to be involved.",25.8694,/pOm7VAlsuJ5ixXg3pgKY8a7uhqt.jpg,[99],7.7
632691,Diario de el loro y  el cisne,"This film, Diario de el Loro y el Cisne, is one of the results of this process of writing directly over the images and sounds. It is made entirely from discarded material from the film Loro y el Cisne. I'm not entirely sure of the result. The only thing I can say about it is that it's extremely sincere.",25.8439,/dcxfdl7FukPr8SUnKZjkplDUdru.jpg,[],0.0
256407,El aviador fenómeno,Various murders are examined by a private investigator.,25.8418,/mqwnwH1hJ0C7Bm48tbzy5ZKwZFs.jpg,[35],5.0
394048,The Rally - LA,"Santiago Sarka is the ruthless head of his own criminal empire in Los Angeles, and he doesn't feel the same way as his brother, Antonio. He owns the mayor, other city officials and high ranking police officers, controls the drug cartels and holds the city and its people captive. He senses an ominous shift is coming, and he'll put everything on the line to keep his brother out of the way.",25.7919,/sKgFb49Uo3vhAfq8rLcqgugK0r4.jpg,"[80, 18]",3.8
1130894,Help! War Child,"The story of the 1995 charity compilation album, ""Help!"", released to raise funds for the War Child charity.",25.7328,/j5HU0cIJi0klMp0bFgJgfVPn24u.jpg,"[99, 10402]",0.0
518482,"Un, dos, tres... ensaïmades i res més",,25.7037,/k2paFX6n5FzSsf8DTZIX71yFi1b.jpg,[35],4.0
889737,Joker: Folie à Deux,"While struggling with his dual identity, Arthur Fleck not only stumbles upon true love, but also finds the music that's always been inside him.",25.7029,/if8QiqCI7WAGImKcJCfzp6VTyKA.jpg,"[18, 80, 53]",5.4
454568,No Man's Land,"Parisian Rita Kato follows a letter from her friend Masao Sato to Tokyo, but discovers that a new tenant is already living at the sender's address, the slacker Takeshi, called Golgo after the contract killer protagonist from Takao Saitō's long-lived manga series Golgo 13. Apathetically, the two squats on each other for a few days until Rita sets off again and is bagged on the way back by the petty criminal Kiyomi in a stolen car. In the Tokyo swampland, the two meet Golgo again...",25.6966,/pWyJ64KwgpAJC79zxGJdfcynYCu.jpg,[],3.667
246007,Palestine Is Still the Issue,A documentary about the Israeli-Palestinian conflict that has lasted for more than 50 years. Contains some interviews with the children in this conflict.,25.6939,/lhssSwIeRt2OeWSoyvUDe0qwcRr.jpg,[99],7.3
346364,It,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",25.6839,/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,"[27, 53, 18]",7.239
345068,Big Gold Dream: Scottish Post-Punk and Infiltrating the Mainstream,"Documentary on the independent Edinburgh record label Fast Product and Postcard Records and associated bands like Fire Engines, Scars and Josef K",25.6454,/xkg1RITrcmc8iacRlG3XdL3oA5e.jpg,"[10402, 99]",6.0
1100988,28 Years Later,"Twenty-eight years since the rage virus escaped a biological weapons laboratory, now, still in a ruthlessly enforced quarantine, some have found ways to exist amidst the infected. One such group lives on a small island connected to the mainland by a single, heavily-defended causeway. When one member departs on a mission into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.",25.6379,/mIg1qCkVxnAlM2TK3RUF0tdEXlE.jpg,"[27, 53, 878]",6.631
671,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",25.5899,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,"[12, 14]",7.9
644007,Zerschunden - Ein Fall für Dr. Abel,A murderer always kills across Europe according to the same pattern: he kills single women and provides the victims with his personal signature. A friend of Abel's is suspected. Abel wants to help him and investigates himself.,25.5774,/hbm7gaIBY6dYlyJDYn3xpasKQ8M.jpg,[80],5.0
638448,Battles on the Astral Plane,"Jon Raymond’s 1997 piece Battles on the Astral Plane, a clever mocking of the popular Mortal Kombat video game that shows Raymond’s crafty, self-effacing wit that can still be found in his books and screenplays (Wendy and Lucy, Meek’s Cutoff, Livability).",25.5586,/vvkEogHpLbo6kbBDmg7FX8qDWF2.jpg,[],0.0
7858,Heute hau'n wir auf die Pauke,"Jack White throws a big party at which many of the artists he has produced perform. He has had an eventful life in which he has always remained true to his ideals, first as a footballer, then as a pop singer and then as a producer, even in the face of fierce opposition from others.",25.5269,/1bRTFFqKYVdbsnBrKZVASggcRI0.jpg,"[35, 10402]",6.0
404737,Yo soy un político,"Carlos is an ex-con looking for a job where he earns a lot of money without having to work hard. After discussing it with his cellmate, they conclude that the only work to fit the description is to be politician in Puerto Rico. Carlos decides to run for Governor, like every politician always seeking for the best for his country, and of course, looking for what's best for him.",25.4841,/c1VBJvbQTzDaooJFSVvvS8MZGPs.jpg,[35],0.0
1241982,Moana 2,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",25.468,/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg,"[16, 12, 10751, 35]",7.01
27205,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",25.4551,/xlaY2zyzMfkhk0HSC5VUwzoZPU1.jpg,"[28, 878, 12]",8.371
1501233,New Faces for Old,,25.4046,,[35],0.0
650524,Back to the Past,"In the Qin Dynasty, time-traveller Hong Siu-lung has lived in seclusion with his family for twenty years. Yet every step he takes remains under the watchful eye of his former disciple, now the Qin Emperor. On the brink of ultimate power after conquering the six warring states, the emperor is suddenly ambushed by a mysterious team wielding advanced weapons clearly originating from Hong’s time. Drawn together by fate again, Hong and Qin Emperor are forced to confront the long-buried conflict between them, because the future now depends on how they settle their past.",25.359,/h3OUaPfCaFmzwB2eMHik50RsXlP.jpg,"[28, 878, 35]",7.6
507089,Five Nights at Freddy's,"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",25.35,/4dKRTUylqwXQ4VJz0BS84fqW2wa.jpg,"[27, 53]",7.4
792447,The Road Of Exploring,The story of a group of revolutionary leaders in their youth and the friendship between them.,25.3321,/33BRdkBXGZDK1Jaa9Xl4cco4HfS.jpg,[],0.0
122,The Lord of the Rings: The Return of the King,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",25.332,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,"[12, 14, 28]",8.492
1276051,Dream Video Division Presents The Human Experience,A journey from birth to death through the lens of 15 different filmmakers in this experimental anthology film.,25.3151,/eoRtHFwnRYxXPQp29r3siFMkZ0g.jpg,"[35, 18]",0.0
681793,A Future WWE: The FCW Story,"Florida Championship Wrestling readied WWE for its future, then faded away. For the first time ever, discover FCW's story and how the Tampa-based developmental territory was the training ground for many of today's top WWE Superstars, including Seth Rollins, Charlotte Flair, Big E and more. LESS",25.2714,/eO3Z9lxVe5yUdgAGUXOF6aUje3T.jpg,[99],7.7
975939,Country Bumpkin Visits His In-Laws,The only film written and directed by Run Run Shaw.,25.2699,,[35],0.0
808,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",25.2525,/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg,"[16, 35, 14, 12, 10751]",7.755
377663,La vida tiene tres días,"Big-city songwriter and small-town music student conduct a romance by mail, then finally meet.",25.2183,/yF078qhycs5pbdvEwNbcEqcEGIg.jpg,[18],5.0
67653,Je règle mon pas sur le pas de mon père,"Sauveur (Savior) needs someone to save him, and so he begins to look for his father, a fast- talking ladies' man. The son becomes attached to his misanthropic father, and soon a crippled woman photographer and a gigolo with a killer smile also enter the scene, and the situation becomes more and more impossible.",25.2105,/bxlUU6JDHOMyj9twdpvi0RnCPPk.jpg,[35],5.5
1327862,Regretting You,"Morgan Grant and her daughter Clara explore what's left behind after a devastating accident reveals a shocking betrayal and forces them to confront family secrets, redefine love, and rediscover each other.",25.2039,/z4gVnxTaks3anTycwKjDmvQSuWt.jpg,"[10749, 18]",7.022
441689,Mon curé chez les riches,"In the village of Sableuse, the local manor has been bought out by a nouveau riche, Emile Cousinet. When his wife Lisette, a former music hall actress, flees to Paris with young Pierre de Sableuse, Cousinet asks Father Pellegrin, the village vicar, to bring the lost sheep back home.",25.2035,/A37EKWvHLpGNoX7H4Evqn28oz2m.jpg,[35],2.0
677557,"Making-of : ""We Should Not Exist""",,25.2,,[],0.0
1022789,Inside Out 2,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",25.1299,/vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg,"[16, 12, 35, 10751]",7.547
675179,"Hipólito, el de Santa",,25.0839,/g48zoso1OdPwGLONzc7x6PVMUiZ.jpg,[],5.0
10149,Smoke,"Writer Paul Benjamin is nearly hit by a bus when he leaves Auggie Wren's smoke shop. Stranger Rashid Cole  saves his life, and soon middle-aged Paul tells homeless Rashid that he wouldn't mind a short-term housemate. Still grieving over his wife's murder, Paul is moved by both Rashid's quest to reconnect with his father and Auggie's discovery that a woman who might be his daughter is about to give birth.",25.0564,/1WMUaTQaj2dQrhsPI3Px0OR9eTF.jpg,"[35, 18]",7.201
245077,Life in Your Hands,"The film is based on authentic events that took place in 1957 in Kursk. Fifteen years after the war, the sappers will have to clear away the ammunition depot left by the German's. The town rebuilt with such difficulty is under threat of explosion...",25.0519,/d6Tlkv874ucoGON4Gg9XRaUJSDF.jpg,[18],7.0
500363,Get Up and Go,Description by Ken Jacobs:  Get Up and Go is a glimpse given dimension. No day is complete without a visit to Chinatown and on this day my movie camera caught a woman rising from a bench. That’s all (the obvious influence is James Joyce's Ulysses). Malcolm Goldstein’s violin takes us to the edge.,25.0347,,[99],0.0
267050,Vento di primavera,,25.0161,/fjtxFbCoyWw43tvhtr7dPfJ4gq8.jpg,"[18, 10402]",0.0
127812,Arsène Lupin Returns,"A woman and a man vying for a woman's affection: the usual love trio? Not quite so since the belle in question is Lorraine de Grissac, a very wealthy and alluring society woman, while one of the two rivals is none other than Arsène Lupin, the notorious jewel thief everybody thought dead, now living under the assumed name of René Farrand. As for the other suitor he is an American, a former F.B.I. sleuth turned private eye by the name of Steve Emerson. Steve not only suspects Farrand of being Lupin but when someone attempts to steal a precious emerald necklace from Lorraine's uncle, Count de Brissac, he is persuaded Lupin is the culprit. Is Emerson right or wrong? Which of the two men will win over Lorraine's heart?",25.0106,/3yHqgzR5uUQ7IUf1pGzsufn47g6.jpg,[9648],5.8
503078,Mise en scène with Arthur Penn (a conversation),"The life and work of Arthur Penn, whose films like ""Bonnie and Clyde"" helped shape the conversation around violence in America and its movies.",24.977,/9lmWLnL3ZV9T7ejq4pdTSh29uJE.jpg,[99],0.0
285628,Com a Cama na Cabeça,,24.9703,,[35],10.0
503078,Mise en scène with Arthur Penn (a conversation),"The life and work of Arthur Penn, whose films like ""Bonnie and Clyde"" helped shape the conversation around violence in America and its movies.",22.804,/9lmWLnL3ZV9T7ejq4pdTSh29uJE.jpg,[99],0.0
285628,Com a Cama na Cabeça,,20.4363,,[35],10.0
643107,Not to Be Unpleasant But We Need To Have a Serious Talk,"Womanizer Aris finds out he is a carrier of a sexually transmitted virus, lethal only for women. But he is also the only hope for a curing vaccine if he finds which one of his ex girlfriends had the first viral strain.",20.9263,/nAUwgoJZrrYaKEwXWg5MSMyEQ48.jpg,"[35, 18]",0.0
1241742,EKS,"Three compelling stories in one erotic experience. Yen Durano plays three different women in three titillating stories. In a collaboration of three directors: Roman Perez, Jr., Sigrid Polon, and Omar Deroca.",24.5427,/gcK3HgN6IHNOviXnX11W6aFLTGv.jpg,[18],3.2
1379963,Tell Me Softly,"Kamila has everything under control: studies, social life, her image... Everything except the unexpected return of her neighbors, the Di Bianco brothers, after seven years of absence. Thiago stole her first kiss, and Taylor was her best friend, but now their return will turn Kami's world upside down. Can the three overcome the past that binds them? Or will everything explode into pieces once again?",24.1175,/6Z37lW0JfLdeFcgH9yaTyg6B9A6.jpg,"[10749, 18]",6.229
90944,Tragic Ceremony,"After a peaceful sailboat ride, four young people, including rich kid Bill, Joe, Fred and Jane, knock on the door of a secluded villa after their dune buggy runs out of gas. Earlier in the day, Bill had given the lovely Jane a pearl necklace with a supposedly paranormal history, and this later opens up a can of worms. They are invited to spend the night at the mansion, owned by Lord Alexander and Lady Alexander, who happen to be hosting a strange ceremony that night attended by a group of eccentrics in black robes. During the evening, Jane exits her sleep chamber, seemingly in some kind of trance, and is lured to a sacrificial alter where the robed houseguests are hovering over her. As a knife is about to be plunged into the young lady, her three friends come to the rescue, but they are also witness to a chaotic mass murder catastrophe in which they flee with feelings of guilt and uncertainty.",21.7523,/wpIXmgoAkxrmYY5LgezXOgHux16.jpg,[27],4.813
422001,Growing Up: Chinese Geese in Orkney,Chinese Geese in Orkney.,19.8647,,[],0.0
445141,Lojze Woke Up as Usually,"Lojze he wake up as usual, but he forgot the child in the car. But then found something else.",22.5573,/yCFUrfORclz4I2ErmaiMgREXlaD.jpg,[18],0.0
998886,In the Big Yard Inside the Teeny-Weeny Pocket,"When it shrinks, it expands. It floats and it sinks. It separates but connects. When I think I’m watching them, they're actually watching me.  A charming animation rhyme that weaves together the many days of observing, recording, and experimenting.",20.4563,/tPVeb2f4lKanRu0eHdKrjq0mW6O.jpg,[16],7.8
571601,39éme Festival Mondial Du Cirque De Demain,,20.0484,/nRzfKZ15fhYforrUllf2kv3KQL4.jpg,[10751],8.0
496243,Parasite,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",24.7141,/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,"[35, 53, 18]",8.495
999808,50 Years on: Yasujiro Ozu's Secret Vision,"Documentary celebrating the life and work of Yasujiro Ozu, fifty years after his death.",19.933,/xj8CLVTdyXcsp0ZOkVxesw4Cp9L.jpg,[99],0.0
